Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,QSPR_ln_gamma_inf_pred
COC(C)=O,O,303.25,3.2585272144978226,3.242029959839629
COC(C)=O,O,313.25,3.3405623431248,3.1940163138653554
COC(C)=O,O,323.25,3.376440100314138,3.1460026678910813
COC(C)=O,O,333.25,3.430092533315644,3.097989021916808
COC(C)=O,O,343.25,3.440744964464655,3.049975375942534
CC[N+](=O)[O-],O,293.15,4.524324489338516,3.2440027868927137
CC[N+](=O)[O-],O,298.15,4.471128949129368,3.219995963905577
CC[N+](=O)[O-],O,303.15,4.504478753178527,3.1959891409184404
CC[N+](=O)[O-],O,313.15,4.4764739423110695,3.1479754949441663
CC[N+](=O)[O-],O,323.15,4.4093645259153895,3.0999618489698926
BrC(Br)C(Br)Br,O,283.15,10.596847210521146,9.774689549844652
BrC(Br)C(Br)Br,O,293.15,10.433706896477764,9.77164220171882
BrC(Br)C(Br)Br,O,298.15,10.360405942233209,9.770118527655903
BrC(Br)C(Br)Br,O,298.15,13.449086820005318,9.770118527655903
BrC(Br)C(Br)Br,O,303.15,10.275554430556909,9.768594853592987
BrC(Br)C(Br)Br,O,303.15,10.375152301358495,9.768594853592987
BrC(Br)C(Br)Br,O,313.15,10.0570709286199,9.765547505467154
CC(C)C(C)C,O,298.15,12.267515755822922,11.17898799195567
CC(C)C(C)C,O,298.15,12.436295082308677,11.17898799195567
CC(C)C(C)C,O,298.15,12.47005099128272,11.17898799195567
CC(C)C(C)C,O,313.25,12.434362929663914,11.139795611438654
CC(C)C(C)C,O,328.25,12.216191279051335,11.100862783110493
ClC(Cl)C(Cl)Cl,O,282.65,8.194883786732394,9.322211497638667
ClC(Cl)C(Cl)Cl,O,283.15,7.939208727584731,9.32097187491009
ClC(Cl)C(Cl)Cl,O,283.15,8.099159427632218,9.32097187491009
ClC(Cl)C(Cl)Cl,O,293.15,7.872203594036171,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.129693730270906,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.16402352537785,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.284186155477617,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.318517837269239,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.352849067852935,9.296179420338525
ClC(Cl)C(Cl)Cl,O,293.15,8.370014815157727,9.296179420338525
ClC(Cl)C(Cl)Cl,O,298.15,7.886194177371226,9.283783193052741
ClC(Cl)C(Cl)Cl,O,298.15,8.122486998060241,9.283783193052741
ClC(Cl)C(Cl)Cl,O,302.85,8.130951130915683,9.272130739404107
ClC(Cl)C(Cl)Cl,O,303.15,7.901976951857814,9.27138696576696
ClC(Cl)C(Cl)Cl,O,303.15,8.067973668442889,9.27138696576696
ClC(Cl)C(Cl)Cl,O,303.15,8.134373724231931,9.27138696576696
ClC(Cl)C(Cl)Cl,O,303.15,8.283769479861126,9.27138696576696
ClC(Cl)C(Cl)Cl,O,308.15,8.131674817867362,9.258990738481177
ClC(Cl)C(Cl)Cl,O,308.15,8.213324825,9.258990738481177
ClC(Cl)C(Cl)Cl,O,312.75,8.08342736934149,9.247586209378257
ClC(Cl)C(Cl)Cl,O,313.15,8.098940671744685,9.246594511195394
ClC(Cl)C(Cl)Cl,O,313.15,8.227495756151097,9.246594511195394
ClC(Cl)C(Cl)Cl,O,323.15,8.042066059417152,9.22180205662383
ClC(Cl)C(Cl)Cl,O,323.25,8.022559107648277,9.221554132078115
ClC(Cl)C(Cl)Cl,O,328.65,7.967730684035328,9.20816620660947
ClC(Cl)C(Cl)Cl,O,333.15,7.9651045036509265,9.197009602052265
ClC(Cl)C(Cl)Cl,O,334.15,7.897768480141902,9.19453035659511
ClC(Cl)C(Cl)Cl,O,343.15,7.8546062532368035,9.172217147480701
ClC(Cl)C(Cl)Cl,O,343.65,7.80766456464055,9.170977524752121
ClC(Cl)C(Cl)Cl,O,353.15,7.727160591012582,9.147424692909137
ClC(Cl)C(Cl)Cl,O,353.75,7.7070986259465455,9.145937145634843
CC(C)[N+](=O)[O-],O,293.15,5.663387472295151,4.660213014317648
CC(C)[N+](=O)[O-],O,303.15,5.659684285934403,4.612199368343375
CC(C)[N+](=O)[O-],O,313.15,5.61479095666256,4.564185722369101
CC(C)[N+](=O)[O-],O,323.15,5.563097940157113,4.516172076394827
C=C(C)C(=O)OC,O,273.35,5.689196616327783,6.2944313029024475
C=C(C)C(=O)OC,O,283.15,5.819219055836518,6.2473779298476595
C=C(C)C(=O)OC,O,293.15,5.944661157993283,6.199364283873385
C=C(C)C(=O)OC,O,293.15,5.978994619735713,6.199364283873385
C=C(C)C(=O)OC,O,298.15,5.9829635155130925,6.175357460886248
C=C(C)C(=O)OC,O,298.15,5.999841859237434,6.175357460886248
C=C(C)C(=O)OC,O,303.15,5.989269640060913,6.151350637899112
C=C(C)C(=O)OC,O,303.15,6.005870284415583,6.151350637899112
C=C(C)C(=O)OC,O,308.15,6.111977187335231,6.127343814911975
C=C(C)C(=O)OC,O,313.15,6.00792335477125,6.103336991924838
C=C(C)C(=O)OC,O,313.15,6.0400618355352265,6.103336991924838
C=C(C)C(=O)OC,O,323.15,5.9709199446162735,6.055323345950564
C=C(C)C(=O)OC,O,323.15,6.033210914264181,6.055323345950564
C=C(C)C(=O)OC,O,333.15,5.852188111855164,6.0073096999762905
C=C(C)C(=O)OC,O,333.15,6.018342574816228,6.0073096999762905
CCOC(=O)c1ccccc1C(=O)OCC,O,278.15,9.481168714855803,8.00646224315817
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.254070134837509,8.004938569095254
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.449561975902949,8.004938569095254
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.520651954675747,8.004938569095254
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.21460128139485,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.28326550199074,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.420593193698828,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.454924424225217,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.506422068606296,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.540751419504431,8.00189122096942
CCOC(=O)c1ccccc1C(=O)OCC,O,298.15,9.52311253898752,8.000367546906503
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.128427249500296,7.9988438728435876
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.46042181822483,7.9988438728435876
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.543421149811246,7.9988438728435876
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.416988620761195,7.995796524717755
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.497337209708268,7.995796524717755
CCOC(=O)c1ccccc1C(=O)OCC,O,323.15,9.42179993051346,7.992749176591921
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,283.15,13.802338181893912,13.917425270856514
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,283.15,13.908973578273978,13.917425270856514
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.84893566282386,13.90665464826253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.866099104075085,13.90665464826253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.900430582934316,13.90665464826253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.934768061613822,13.90665464826253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.951927782567251,13.90665464826253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,298.15,13.945555881303966,13.901269336965537
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.827636737762116,13.895884025668545
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.844234059983393,13.895884025668545
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.91062981045223,13.895884025668545
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,313.15,13.85665250129545,13.885113403074559
Cc1ccccc1[N+](=O)[O-],O,283.15,9.663636454219336,8.267869014475554
Cc1ccccc1[N+](=O)[O-],O,293.15,9.50446415200744,8.264821666349722
Cc1ccccc1[N+](=O)[O-],O,303.15,9.363928036197038,8.261774318223889
Cc1ccccc1[N+](=O)[O-],O,303.15,9.430326945275173,8.261774318223889
Cc1ccccc1[N+](=O)[O-],O,313.15,9.22390791519772,8.258726970098056
O=[N+]([O-])c1ccccc1Cl,O,313.15,9.7249289071027,8.296303328849145
Cc1ccc(C(C)C)c(O)c1,O,338.15,9.018512573706774,9.764158269285367
c1ccc2ncccc2c1,O,293.5,7.026542254966188,6.379823453580146
c1ccc2ncccc2c1,O,296.15,6.95226964828878,6.379015906326801
c1ccc2ncccc2c1,O,313.2,7.013690629390806,6.373820177772256
c1ccc2ncccc2c1,O,323.15,6.946427764963284,6.3707880663870515
CCN(CC)c1ccccc1,O,333.15,10.882775618529026,10.961949902806033
COC(=O)c1ccccc1,O,282.85,8.053969724831443,7.343844794182614
COC(=O)c1ccccc1,O,293.25,8.106240051572694,7.3406755521317475
COC(=O)c1ccccc1,O,298.1,8.15247455497655,7.339197588290718
COC(=O)c1ccccc1,O,302.75,7.826909905990922,7.337780571412205
COC(=O)c1ccccc1,O,313.35,7.974112934920819,7.334550382398823
COC(=O)c1ccccc1,O,322.95,7.946306120554488,7.331624928198023
COC(=O)c1ccccc1,O,333.25,7.853130914417826,7.328486159628415
CCOC(=O)c1ccccc1,O,298.15,9.021520949705929,8.629199109618988
CCOC(=O)c1ccccc1,O,313.15,9.26343554201033,8.624628087430239
CCOC(=O)c1ccccc1,O,323.15,9.19085373474988,8.621580739304406
CCOC(=O)c1ccccc1,O,333.25,9.05130243560918,8.618502917697315
CCOC(=O)c1ccccc1,O,343.65,8.973669487457002,8.615333675646449
CCOC(=O)c1ccccc1,O,353.35,8.937349848267392,8.612377747964391
CCOC(=O)c1ccccc1,O,363.45,8.740989329749212,8.609299926357298
Cc1ccccc1C,O,283.15,10.43100508798247,10.706925770932504
Cc1ccccc1C,O,288.15,10.442687782514604,10.69452954364672
Cc1ccccc1C,O,288.15,10.51254091407388,10.69452954364672
Cc1ccccc1C,O,293.15,10.40458400099226,10.68213331636094
Cc1ccccc1C,O,298.15,10.21785658900017,10.669737089075156
Cc1ccccc1C,O,298.15,10.263425168168308,10.669737089075156
Cc1ccccc1C,O,298.15,10.273553436292428,10.669737089075156
Cc1ccccc1C,O,298.15,10.292118423316126,10.669737089075156
Cc1ccccc1C,O,298.15,10.31912408916578,10.669737089075156
Cc1ccccc1C,O,298.15,10.379886314261311,10.669737089075156
Cc1ccccc1C,O,298.15,10.395075309498706,10.669737089075156
Cc1ccccc1C,O,298.15,10.415328660523445,10.669737089075156
Cc1ccccc1C,O,298.15,10.417017516276196,10.669737089075156
Cc1ccccc1C,O,298.15,10.442334875475694,10.669737089075156
Cc1ccccc1C,O,298.15,10.462588922467008,10.669737089075156
Cc1ccccc1C,O,308.15,10.30411430800404,10.644944634503592
Cc1ccccc1C,O,318.15,10.220802453615647,10.620152179932028
Cc1ccccc1O,O,349.05,4.93742640482585,6.994947795312651
Cc1ccccc1O,O,361.85,4.820604094232248,6.991047189711585
Cc1ccccc1O,O,371.65,4.739150227954445,6.988060788548269
Clc1ccccc1Cl,O,283.15,10.74803520599738,11.391101703198585
Clc1ccccc1Cl,O,283.15,10.836894954810472,11.391101703198585
Clc1ccccc1Cl,O,293.15,10.91327591344558,11.366309248627019
Clc1ccccc1Cl,O,293.15,10.981939649989698,11.366309248627019
Clc1ccccc1Cl,O,293.15,11.033436996513275,11.366309248627019
Clc1ccccc1Cl,O,293.15,11.067768972960682,11.366309248627019
Clc1ccccc1Cl,O,298,10.952263379856769,11.35428490815981
Clc1ccccc1Cl,O,298.15,10.91032623368278,11.353913021341238
Clc1ccccc1Cl,O,298.15,11.34915516459912,11.353913021341238
Clc1ccccc1Cl,O,303.15,10.743359336315168,11.341516794055455
Clc1ccccc1Cl,O,303.15,10.876156727485435,11.341516794055455
Clc1ccccc1Cl,O,308.15,10.681591500820907,11.329120566769673
Clc1ccccc1Cl,O,313.15,10.623515194501287,11.31672433948389
Clc1ccccc1Cl,O,318.15,10.584724082070238,11.304328112198107
Clc1ccccc1Cl,O,323,10.658648977175393,11.2923037717309
Clc1ccccc1Cl,O,333.65,11.906601352503415,11.265899807612183
Clc1ccccc1Cl,O,343.85,11.891608445638235,11.240611503949186
Clc1ccccc1Cl,O,353.15,11.389269718656164,11.21755452119763
Clc1ccccc1Cl,O,363.65,11.485631346395683,11.191522443897487
Cc1ccccc1N,O,356.36,6.195196914502056,6.122244508516528
Cc1ccccc1N,O,366.84,5.583736881345558,6.119050887680655
Cc1ccc(C)c(C)c1,O,288.15,11.765418087796167,11.715426258742646
Cc1ccc(C)c(C)c1,O,298.15,11.697494494304662,11.690633804171082
Cc1ccc(C)c(C)c1,O,298.15,11.732936113866591,11.690633804171082
Cc1ccc(C)c(C)c1,O,298.15,11.734619966919327,11.690633804171082
Cc1ccc(C)c(C)c1,O,298.15,11.829136683535983,11.690633804171082
Cc1ccc(C)c(C)c1,O,308.15,11.662405253147588,11.665841349599518
Cc1ccc(C)c(C)c1,O,318.15,11.517325769414713,11.641048895027952
Cc1ccc(N)c(C)c1,O,283.15,6.86492919428068,6.912235695008066
Cc1ccc(N)c(C)c1,O,293.15,6.9122451842549895,6.9091883468822335
Cc1ccc(N)c(C)c1,O,303.15,7.047456349939451,6.906140998756401
Cc1ccc(N)c(C)c1,O,313.15,7.036895795805227,6.903093650630568
Cc1ccc(N)c(C)c1,O,323.15,7.049549936599811,6.900046302504736
Cc1ccc(N)c(C)c1,O,333.15,6.932008770782842,6.896998954378902
Cc1ccc(N)c(C)c1,O,343.15,6.959379518601273,6.8939516062530695
Cc1ccc(N)c(C)c1,O,353.15,6.891103402852352,6.890904258127236
CCC(C)CC,O,298.15,12.49604459421306,11.17898799195567
CCC(C)CC,O,298.15,12.799849665707075,11.17898799195567
CCC(C)CC,O,298.15,12.833606060417612,11.17898799195567
CCC(C)CC,O,298.3,12.859420745714756,11.178598663672389
CCC(C)CC,O,324.5,12.685584057223926,11.110595990192534
CCC(C)CC,O,351.2,12.238046006106298,11.041295555768407
CCC(C)C=O,O,371.7,3.798778156606767,5.085658115888575
CCC(=O)CC,O,298.15,4.682964213428112,4.80670367945503
CCC(=O)CC,O,298.15,4.716720505224825,4.80670367945503
CCC(=O)CC,O,298.15,4.7673570603616655,4.80670367945503
CCC(=O)CC,O,298.15,4.953013243381575,4.80670367945503
CCC(=O)CC,O,303.15,4.982139793016281,4.782696856467893
CCC(=O)CC,O,333.15,4.958464421767347,4.638655918545071
CCC(=O)CC,O,373.15,4.919601291732424,4.446601334647976
CC1CCCC1,O,298.15,11.6034514916696,10.358280600459523
CC1CCCC1,O,298.15,11.620325898579935,10.358280600459523
CCOC(=O)C(C)C,O,302.85,7.009716021956604,7.188114502112244
CCOC(=O)C(C)C,O,313.25,7.130234609750714,7.138180310298999
CCOC(=O)C(C)C,O,323.25,7.263602880767716,7.090166664324725
CCOC(=O)C(C)C,O,333.35,7.285506548522785,7.041672881890708
CCOC(=O)C(C)C,O,343.55,7.258313554185544,6.99269896299695
CCOC(=O)C(C)C,O,353.65,7.283235293999723,6.944205180562933
CC(C)COC(=O)C(C)C,O,292.55,9.628543999532535,10.161907261527084
CC(C)COC(=O)C(C)C,O,302.75,9.64988479373721,10.15092122648122
CC(C)COC(=O)C(C)C,O,312.65,9.644094868546798,10.140258310113175
CC(C)COC(=O)C(C)C,O,323.15,9.63765176931416,10.12894915638949
CC(C)COC(=O)C(C)C,O,332.95,9.747973443661763,10.118393946247386
CC(C)COC(=O)C(C)C,O,343.35,9.778978195817318,10.10719249874964
CC(C)COC(=O)C(C)C,O,353.25,9.88015239318907,10.096529582381596
CC(C)COC(=O)C(C)C,O,363.45,9.57510153415164,10.085543547335732
CC(C)c1ccccc1,O,288.15,11.6362044811304,12.064757557262878
CC(C)c1ccccc1,O,295.15,11.575750018103465,12.047402839062784
CC(C)c1ccccc1,O,298.15,11.508356041035851,12.039965102691314
CC(C)c1ccccc1,O,298.15,11.51341534495943,12.039965102691314
CC(C)c1ccccc1,O,298.15,11.56911674461997,12.039965102691314
CC(C)c1ccccc1,O,298.15,11.781783980679798,12.039965102691314
CC(C)c1ccccc1,O,298.15,11.815538020960338,12.039965102691314
CC(C)c1ccccc1,O,305.3,11.350035878552369,12.022238497672644
CC(C)c1ccccc1,O,308.15,11.499749035853595,12.015172648119748
CC(C)c1ccccc1,O,312.7,11.288327105936256,12.003892081289687
CC(C)c1ccccc1,O,318.15,11.36973615587814,11.990380193548184
CC(C)c1ccccc1,O,323.8,11.116402754178273,11.97637245671525
CC(=O)c1ccccc1,O,293.05,7.015191638584303,6.2960347035243185
O=[N+]([O-])c1ccccc1,O,283.15,8.061546801983699,6.950447670903618
O=[N+]([O-])c1ccccc1,O,288.15,8.087612629129737,6.948923996840701
O=[N+]([O-])c1ccccc1,O,293.15,8.012084527979475,6.947400322777785
O=[N+]([O-])c1ccccc1,O,293.15,8.029250413518985,6.947400322777785
O=[N+]([O-])c1ccccc1,O,295.85,7.966479164975252,6.94657753878381
O=[N+]([O-])c1ccccc1,O,298.15,7.991913610680096,6.945876648714868
O=[N+]([O-])c1ccccc1,O,303.15,7.974505314501464,6.9443529746519514
O=[N+]([O-])c1ccccc1,O,303.15,7.991105018584263,6.9443529746519514
O=[N+]([O-])c1ccccc1,O,308.15,7.8943404349560415,6.942829300589035
O=[N+]([O-])c1ccccc1,O,313.15,7.882922281668015,6.941305626526118
O=[N+]([O-])c1ccccc1,O,313.15,7.931130240065967,6.941305626526118
O=[N+]([O-])c1ccccc1,O,314.45,7.810222910502811,6.9409094712697605
O=[N+]([O-])c1ccccc1,O,318.95,7.808030443587485,6.939538164613135
O=[N+]([O-])c1ccccc1,O,323.15,7.773047409884477,6.938258278400285
Cc1ccc(C(C)C)cc1,O,298,12.714001076483171,13.050130723194517
Cc1ccc(C(C)C)cc1,O,298.15,11.899744476742386,13.049758836375943
Cc1ccc(C(C)C)cc1,O,323,12.445329674647796,12.988149586765605
C=CC1CC=CCC1,O,298.15,11.77001430033718,11.174206100190116
CCc1ccccc1,O,273.2,10.342741983800368,10.873308267747412
CCc1ccccc1,O,273.65,10.464245545050328,10.87219260729169
CCc1ccccc1,O,277.65,10.31154596179689,10.862275625463063
CCc1ccccc1,O,278.15,10.464753406934229,10.861036002734487
CCc1ccccc1,O,278.2,10.389604413581337,10.860912040461628
CCc1ccccc1,O,279.45,10.338424080427323,10.857812983640184
CCc1ccccc1,O,280.25,10.366321793022273,10.855829587274457
CCc1ccccc1,O,280.25,10.402236546476658,10.855829587274457
CCc1ccccc1,O,282.15,10.35193871190375,10.851119020905859
CCc1ccccc1,O,283.15,10.244499469199372,10.848639775448703
CCc1ccccc1,O,283.15,10.386678841085438,10.848639775448703
CCc1ccccc1,O,283.2,10.419506666753472,10.848515813175846
CCc1ccccc1,O,284.95,10.395848753211151,10.844177133625822
CCc1ccccc1,O,285.25,10.379755892439691,10.843433359988676
CCc1ccccc1,O,285.65,10.07649503435654,10.842441661805811
CCc1ccccc1,O,288.15,10.41842570823824,10.836243548162921
CCc1ccccc1,O,288.15,10.476056231262495,10.836243548162921
CCc1ccccc1,O,288.15,10.538926167950644,10.836243548162921
CCc1ccccc1,O,288.15,10.64720188890881,10.836243548162921
CCc1ccccc1,O,288.2,10.454195209196826,10.836119585890064
CCc1ccccc1,O,288.25,10.395680664154115,10.835995623617205
CCc1ccccc1,O,290.09,10.43112309461458,10.831433811976037
CCc1ccccc1,O,291.05,10.374081632431563,10.829053736337167
CCc1ccccc1,O,293.15,10.252170646545308,10.823847320877139
CCc1ccccc1,O,293.15,10.37404727713218,10.823847320877139
CCc1ccccc1,O,293.2,10.460726231671511,10.82372335860428
CCc1ccccc1,O,293.25,10.396365068321476,10.823599396331424
CCc1ccccc1,O,297.65,10.439454468708451,10.812690716319935
CCc1ccccc1,O,298.15,10.231974419360242,10.811451093591357
CCc1ccccc1,O,298.15,10.252227094288823,10.811451093591357
CCc1ccccc1,O,298.15,10.33493224960324,10.811451093591357
CCc1ccccc1,O,298.15,10.383877679876507,10.811451093591357
CCc1ccccc1,O,298.15,10.38893998216866,10.811451093591357
CCc1ccccc1,O,298.15,10.39569288976555,10.811451093591357
CCc1ccccc1,O,298.15,10.414258174789564,10.811451093591357
CCc1ccccc1,O,298.15,10.415945842776576,10.811451093591357
CCc1ccccc1,O,298.15,10.42776035634241,10.811451093591357
CCc1ccccc1,O,298.15,10.453076092374612,10.811451093591357
CCc1ccccc1,O,298.15,10.45813961296267,10.811451093591357
CCc1ccccc1,O,298.15,10.48345763629895,10.811451093591357
CCc1ccccc1,O,298.15,10.50708741605412,10.811451093591357
CCc1ccccc1,O,298.15,10.566160061574273,10.811451093591357
CCc1ccccc1,O,298.15,10.571224613158858,10.811451093591357
CCc1ccccc1,O,298.15,10.599916841082214,10.811451093591357
CCc1ccccc1,O,298.15,10.60835577254677,10.811451093591357
CCc1ccccc1,O,298.15,10.714686621497208,10.811451093591357
CCc1ccccc1,O,299.9,10.392328269565343,10.807112414041333
CCc1ccccc1,O,303.15,10.45676903533851,10.799054866305575
CCc1ccccc1,O,303.2,10.434392235975585,10.798930904032716
CCc1ccccc1,O,308.15,10.316854690540149,10.786658639019791
CCc1ccccc1,O,308.15,10.40994063064236,10.786658639019791
CCc1ccccc1,O,308.15,10.437700547191133,10.786658639019791
CCc1ccccc1,O,308.2,10.401012107992988,10.786534676746934
CCc1ccccc1,O,309.71,10.335678976215885,10.782791016106628
CCc1ccccc1,O,311.5,10.351753495966989,10.778353166738317
CCc1ccccc1,O,313.15,10.443492294822436,10.77426241173401
CCc1ccccc1,O,313.2,10.349566633529548,10.774138449461152
CCc1ccccc1,O,313.2,10.35599208681672,10.774138449461152
CCc1ccccc1,O,313.45,10.291372362145202,10.773518638096863
CCc1ccccc1,O,318.15,10.211920332126097,10.761866184448227
CCc1ccccc1,O,318.15,10.31314718464914,10.761866184448227
CCc1ccccc1,O,318.15,10.34478301764512,10.761866184448227
CCc1ccccc1,O,318.2,10.310877473669256,10.761742222175368
CCc1ccccc1,O,319.65,10.23752468383636,10.758147316262491
CCc1ccccc1,O,323.15,10.307368072514054,10.749469957162445
CCc1ccccc1,O,323.2,10.25641648894146,10.749345994889588
CCc1ccccc1,O,328.15,10.211067835951118,10.737073729876663
CCc1ccccc1,O,329.89,10.132966989667842,10.73275984278121
CCc1ccccc1,O,333.15,10.113002657014212,10.724677502590879
CCc1ccccc1,O,339.8,9.988816264638904,10.70819052030079
CCc1ccccc1,O,343.13,9.970197152675164,10.699934632928457
C=Cc1ccccc1,O,280.15,9.862128955737283,10.355097135948899
C=Cc1ccccc1,O,288.15,10.019513489843398,10.335263172291647
C=Cc1ccccc1,O,297.15,9.750872359911456,10.312949963177239
C=Cc1ccccc1,O,298.15,9.819970064800756,10.310470717720083
C=Cc1ccccc1,O,298.15,9.904362169946788,10.310470717720083
C=Cc1ccccc1,O,305.15,9.683034129579797,10.293115999519987
C=Cc1ccccc1,O,313.15,9.57522651158643,10.273282035862735
C=Cc1ccccc1,O,317.15,9.577390309061531,10.263365054034109
C=Cc1ccccc1,O,322.15,9.462397857455032,10.250968826748327
C=Cc1ccccc1,O,324.15,9.464401025925111,10.246010335834013
N#Cc1ccccc1,O,283.15,7.468513271496337,6.180598665175578
N#Cc1ccccc1,O,293.15,7.254142485152389,6.177551317049746
N#Cc1ccccc1,O,298.15,7.459310092962196,6.176027642986829
N#Cc1ccccc1,O,308.65,7.296019971103547,6.172827927454704
N#Cc1ccccc1,O,313.15,7.130834828248259,6.171456620798079
N#Cc1ccccc1,O,323.15,7.279918655486588,6.168409272672246
N#Cc1ccccc1,O,330.15,7.172248045811186,6.166276128984164
N#Cc1ccccc1,O,333.15,7.184477511197576,6.1653619245464135
COc1ccccc1,O,283.35,7.838702083999593,8.320903527037249
COc1ccccc1,O,293.15,8.00241978540215,8.296606921557116
COc1ccccc1,O,293.16,8.362427655937312,8.296582129102543
COc1ccccc1,O,298.15,7.9605539691107,8.284210694271334
COc1ccccc1,O,302.85,8.084778174941475,8.272558240622697
COc1ccccc1,O,308.15,8.115302686793637,8.25941823969977
COc1ccccc1,O,313.05,8.099523914469167,8.247269936959702
COc1ccccc1,O,322.9,7.96314338462856,8.22284936920671
COc1ccccc1,O,323.35,8.022988668666482,8.221733708750989
COc1ccccc1,O,333.35,7.772900074032135,8.196941254179425
COc1ccccc1,O,343.35,7.77749094698817,8.17214879960786
COc1ccccc1,O,354.35,7.62478498800533,8.144877099579139
CCCN(CCC)CCC,O,293.15,9.025421845974902,9.094555767862424
CCCN(CCC)CCC,O,293.15,9.62623094556793,9.094555767862424
CCCN(CCC)CCC,O,303.15,9.981170555217512,9.08378514526844
C=CC(=O)OCC(CC)CCCC,O,293.15,11.805714474790154,14.071202749901355
C=CC(=O)OCC(CC)CCCC,O,318.25,11.325969184417731,14.044168487190452
CCCc1ccccc1,O,273.65,11.887553287258225,12.182786839283743
CCCc1ccccc1,O,278.15,11.909511268471798,12.171630234726539
CCCc1ccccc1,O,288.15,11.630175025020469,12.146837780154975
CCCc1ccccc1,O,288.15,11.851965829697152,12.146837780154975
CCCc1ccccc1,O,288.15,11.923570467564366,12.146837780154975
CCCc1ccccc1,O,288.15,11.928809441015604,12.146837780154975
CCCc1ccccc1,O,293.15,11.93130679834494,12.134441552869193
CCCc1ccccc1,O,298.15,11.623751020059114,12.12204532558341
CCCc1ccccc1,O,298.15,11.79590650486336,12.12204532558341
CCCc1ccccc1,O,298.15,11.80771968602779,12.12204532558341
CCCc1ccccc1,O,298.15,11.827977051716726,12.12204532558341
CCCc1ccccc1,O,298.15,11.844851669743525,12.12204532558341
CCCc1ccccc1,O,298.15,11.914054519303123,12.12204532558341
CCCc1ccccc1,O,303.15,11.881270052974951,12.109649098297627
CCCc1ccccc1,O,308.15,11.72421503463732,12.097252871011847
CCCc1ccccc1,O,308.15,11.760144853342029,12.097252871011847
CCCc1ccccc1,O,318.15,11.57355949850708,12.072460416440281
CCCc1ccccc1,O,318.15,11.57861956816559,12.072460416440281
CCCc1ccccc1,O,328.15,11.394780238730752,12.047667961868715
CCNc1ccccc1,O,283.15,7.616923435596261,7.863479518769619
CCNc1ccccc1,O,293.15,7.668032931171885,7.860432170643786
CCNc1ccccc1,O,303.15,7.747389563326821,7.857384822517953
CCNc1ccccc1,O,313.15,7.803112424266678,7.85433747439212
CCNc1ccccc1,O,323.15,7.789789913578125,7.851290126266287
CCNc1ccccc1,O,333.15,7.773236809802969,7.848242778140454
CCNc1ccccc1,O,343.15,7.738300741105426,7.845195430014622
CCNc1ccccc1,O,353.15,7.671575252503794,7.842148081888788
CCNc1ccccc1,O,363.15,7.588875423829305,7.8391007337629555
CCCCc1ccccc1,O,273.65,13.345666915919905,13.466101156460233
CCCCc1ccccc1,O,278.15,13.350983107046067,13.45494455190303
CCCCc1ccccc1,O,288.15,13.371876183738609,13.430152097331465
CCCCc1ccccc1,O,298.15,12.930498023111324,13.405359642759901
CCCCc1ccccc1,O,298.15,12.976067434867115,13.405359642759901
CCCCc1ccccc1,O,298.15,13.17016448118618,13.405359642759901
CCCCc1ccccc1,O,298.15,13.22923914448866,13.405359642759901
CCCCc1ccccc1,O,298.15,13.295063799154228,13.405359642759901
CCCCc1ccccc1,O,298.15,13.34063427660746,13.405359642759901
