Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf
C[N+](=O)[O-],Cc1ccccc1,343.2,1.366091653802371
C[N+](=O)[O-],Cc1ccccc1,353.2,1.3056264580524357
CC(C)(C)O,Cc1ccccc1,313.2,1.8421356765531218
CC(C)CO,Cc1ccccc1,313.2,2.178155014615869
CC[N+](=O)[O-],Cc1ccccc1,342.7,0.8544153281560676
CC[N+](=O)[O-],Cc1ccccc1,381.0,0.7419373447293773
CC1=CCC2CC1C2(C)C,Cc1ccccc1,353.2,0.1906203596086497
CC1=CCC2CC1C2(C)C,Cc1ccccc1,373.2,0.1823215567939546
N#Cc1ccccc1,Cc1ccccc1,323.2,0.5247285289349821
N#Cc1ccccc1,Cc1ccccc1,353.2,0.5007752879124892
ClCCCl,Cc1ccccc1,342.7,-0.05129329438755058
ClCCCl,Cc1ccccc1,380.9,-0.030459207484708574
CCC#N,Cc1ccccc1,293.2,0.9707789171582248
CCCC(C)C,Cc1ccccc1,298.2,0.6043159668533296
CCC[N+](=O)[O-],Cc1ccccc1,362.7,0.5481214085096876
CC(C)CC(C)C,Cc1ccccc1,298.2,0.6523251860396901
CC1CCCCC1,Cc1ccccc1,343.2,0.3220834991691132
CC1CCCCC1,Cc1ccccc1,353.2,0.3074846997479607
CCCCC,Cc1ccccc1,293.2,0.494696241836107
CCCCC,Cc1ccccc1,293.2,0.5877866649021191
CCCCC,Cc1ccccc1,293.2,0.6043159668533296
CCCCC,Cc1ccccc1,293.2,0.6151856390902335
CCCCC,Cc1ccccc1,298.2,0.5187937934151675
CCCCC,Cc1ccccc1,303.2,0.4762341789963717
CCCCC,Cc1ccccc1,303.2,0.5766133643039938
CCCCC,Cc1ccccc1,313.2,0.4574248470388755
CCCCC,Cc1ccccc1,313.2,0.6678293725756554
C=CCCC,Cc1ccccc1,293.2,0.36464311358790924
CCCCCC,Cc1ccccc1,293.2,0.5538851132264376
CCCCCC,Cc1ccccc1,293.2,0.5877866649021191
CCCCCC,Cc1ccccc1,293.2,0.6259384308664954
CCCCCC,Cc1ccccc1,293.2,0.7419373447293773
CCCCCC,Cc1ccccc1,298.2,0.5538851132264376
CCCCCC,Cc1ccccc1,303.2,0.5709795465857378
CCCCCC,Cc1ccccc1,303.2,0.6151856390902335
CCCCCC,Cc1ccccc1,313.2,0.4824261492442928
CCCCCC,Cc1ccccc1,313.2,0.6575200029167941
c1ccncc1,Cc1ccccc1,293.2,0.5128236264286637
c1ccncc1,Cc1ccccc1,298.2,0.6471032420585384
c1ccncc1,Cc1ccccc1,298.2,0.4824261492442928
c1ccncc1,Cc1ccccc1,303.2,0.5653138090500605
c1ccncc1,Cc1ccccc1,303.2,0.4637340162321402
c1ccncc1,Cc1ccccc1,308.2,0.4637340162321402
c1ccncc1,Cc1ccccc1,313.2,0.47000362924573563
c1ccncc1,Cc1ccccc1,313.2,0.4382549309311553
c1ccncc1,Cc1ccccc1,323.2,0.3920420877760237
c1ccncc1,Cc1ccccc1,333.2,0.371563556432483
c1ccncc1,Cc1ccccc1,373.2,0.29266961396282004
CCCCCCCC,Cc1ccccc1,298.2,0.5247285289349821
CCCCCCCC,Cc1ccccc1,298.2,0.5596157879354227
CCCCCCCC,Cc1ccccc1,333.2,0.3920420877760237
CCCCCCCCC,Cc1ccccc1,298.2,0.6097655716208943
C1COCCO1,Cc1ccccc1,298.2,0.13976194237515863
CCOC(C)=O,Cc1ccccc1,293.2,0.2468600779315258
CCOC(C)=O,Cc1ccccc1,342.7,0.14842000511827322
CCOC(C)=O,Cc1ccccc1,362.7,0.1906203596086497
CCOC(C)=O,Cc1ccccc1,380.9,0.1823215567939546
CCCCCCC,Cc1ccccc1,298.2,0.5653138090500605
CC(C)CC(C)(C)C,Cc1ccccc1,313.2,0.598836501088704
CC(C)C(C)C(C)C,Cc1ccccc1,298.2,0.62057648772511
CC(C)CCC(C)C,Cc1ccccc1,298.2,0.6471032420585384
C=CCCCC,Cc1ccccc1,293.2,0.3074846997479607
C=CCCCC,Cc1ccccc1,293.2,0.36464311358790924
C=CCCCC,Cc1ccccc1,293.2,0.37843643572024505
C=CCCCC,Cc1ccccc1,303.2,0.28517894223366247
C=CCCCC,Cc1ccccc1,303.2,0.3576744442718159
C=CCCCC,Cc1ccccc1,313.2,0.26236426446749106
C=CCCCC,Cc1ccccc1,313.2,0.4382549309311553
COC(=O)OC,Cc1ccccc1,318.2,0.5364933705145685
CN1CCCC1=O,Cc1ccccc1,363.3,0.8415671856782185
CN1CCCC1=O,Cc1ccccc1,383.4,0.9042181506398859
CCC1CCCCC1,Cc1ccccc1,298.2,0.494696241836107
Nc1ccccc1,Clc1ccccc1,293.2,1.1118575154181303
Nc1ccccc1,Clc1ccccc1,343.2,0.7975071958841882
Nc1ccccc1,Clc1ccccc1,393.2,0.6043159668533296
CCO,Clc1ccccc1,298.2,2.7466296830696852
CO,Clc1ccccc1,328.2,2.6490076604684267
CC(C)=O,Clc1ccccc1,313.2,0.44468582126144574
CC(C)=O,Clc1ccccc1,353.2,0.412109650826833
CC(C)=O,Clc1ccccc1,386.7,0.3987761199573678
CC#N,Clc1ccccc1,293.2,1.2584609896100056
CC#N,Clc1ccccc1,328.2,1.172482137234565
CC#N,Clc1ccccc1,343.2,1.1118575154181303
CC#N,Clc1ccccc1,393.2,0.9895411936137477
ClCCl,Clc1ccccc1,398.1,0.06765864847381486
ClCCl,Clc1ccccc1,348.0,0.04879016416943204
ClCCl,Clc1ccccc1,298.0,0.06765864847381486
C[N+](=O)[O-],Clc1ccccc1,298.2,1.3787660946990992
CCc1ccccc1,Clc1ccccc1,293.2,0.009950330853168092
CCCC(C)C,Clc1ccccc1,298.2,0.8458682675776092
CCC[N+](=O)[O-],Clc1ccccc1,353.6,0.5306282510621704
CC(C)CC(C)C,Clc1ccccc1,298.2,0.9122827104766164
Cc1ccccc1,Clc1ccccc1,298.2,-0.040821994520255166
CCCCC,Clc1ccccc1,298.2,0.7654678421395714
CCCCCC,Clc1ccccc1,298.2,0.7975071958841882
CCCCCCCC,Clc1ccccc1,298.2,0.7839015438284094
CCCCCCCC,Clc1ccccc1,298.2,0.8241754429663494
CCCCCCCCC,Clc1ccccc1,298.2,0.7793248768009977
C1COCCO1,Clc1ccccc1,298.2,-0.06187540371808753
CCOC(C)=O,Clc1ccccc1,313.2,0.06765864847381486
CCOC(C)=O,Clc1ccccc1,353.2,0.11332868530700327
CCOC(C)=O,Clc1ccccc1,393.2,0.131028262406404
CCCCCCC,Clc1ccccc1,298.2,0.7975071958841882
CC(C)C(C)C(C)C,Clc1ccccc1,298.2,0.85015092936961
CC(C)CCC(C)C,Clc1ccccc1,298.2,0.9082585601768908
CCC1CCCCC1,Clc1ccccc1,298.2,0.6830968447064438
ClC(Cl)(Cl)Cl,O=C1CCCCC1,293.2,0.09531017980432493
CCO,O=C1CCCCC1,298.2,0.7227059828014898
CC(C)=O,O=C1CCCCC1,293.2,0.23111172096338664
ClC(Cl)Cl,O=C1CCCCC1,293.2,-1.171182981502945
c1ccccc1,O=C1CCCCC1,293.2,-0.07257069283483537
CCBr,O=C1CCCCC1,293.2,-0.040821994520255166
CCI,O=C1CCCCC1,293.2,0.12221763272424911
CC#N,O=C1CCCCC1,293.2,0.3576744442718159
ClCCl,O=C1CCCCC1,293.2,-0.941608539858445
S=C=S,O=C1CCCCC1,293.2,0.6259384308664954
C[N+](=O)[O-],O=C1CCCCC1,298.2,-0.05129329438755058
CCCC(C)C,O=C1CCCCC1,298.2,1.43746264769429
CC(C)CC(C)C,O=C1CCCCC1,298.2,1.5303947050936475
Cc1ccccc1,O=C1CCCCC1,298.2,0.009950330853168092
CCCCC,O=C1CCCCC1,293.2,1.3787660946990992
CCCCC,O=C1CCCCC1,298.2,1.3056264580524357
C=CCCC,O=C1CCCCC1,293.2,0.9516578757114463
CCCCCC,O=C1CCCCC1,293.2,1.4951487660319727
CCCCCC,O=C1CCCCC1,298.2,1.4586150226995167
CCCCCCCC,O=C1CCCCC1,298.2,1.5769147207285403
CCCCCCCC,O=C1CCCCC1,298.2,1.673351238177753
CCCCCCCCC,O=C1CCCCC1,298.2,1.7850704810772584
C1COCCO1,O=C1CCCCC1,298.2,0.03922071315328133
CCOC(C)=O,O=C1CCCCC1,293.2,0.23111172096338664
CCCCCCC,O=C1CCCCC1,298.2,1.5748464676644813
CC(C)C(C)C(C)C,O=C1CCCCC1,298.2,1.5390154481375546
CC(C)CCC(C)C,O=C1CCCCC1,298.2,1.6272778305624314
CCC1CCCCC1,O=C1CCCCC1,298.2,1.3762440252663892
ClC(Cl)(Cl)Cl,Oc1ccccc1,323.2,1.2237754316221157
ClC(Cl)(Cl)Cl,Oc1ccccc1,328.2,1.5173226235262947
ClC(Cl)(Cl)Cl,Oc1ccccc1,343.2,1.4327007339340465
ClC(Cl)(Cl)Cl,Oc1ccccc1,358.2,1.4060969884160703
ClC(Cl)(Cl)Cl,Oc1ccccc1,373.2,1.358409157630355
ClC(Cl)Cl,Oc1ccccc1,323.2,0.5596157879354227
c1ccccc1,Oc1ccccc1,298.2,1.0647107369924282
c1ccccc1,Oc1ccccc1,328.2,1.0543120297715298
c1ccccc1,Oc1ccccc1,333.2,0.9162907318741551
c1ccccc1,Oc1ccccc1,343.2,0.9631743177730056
c1ccccc1,Oc1ccccc1,353.2,0.7466879474879751
c1ccccc1,Oc1ccccc1,358.2,0.9282193027394288
c1ccccc1,Oc1ccccc1,373.2,0.7884573603642703
c1ccccc1,Oc1ccccc1,373.2,0.9122827104766164
CCBr,Oc1ccccc1,323.2,0.7178397931503168
CCI,Oc1ccccc1,323.2,0.8754687373538999
ClCCl,Oc1ccccc1,323.2,0.5364933705145685
S=C=S,Oc1ccccc1,323.2,1.1631508098056809
CNC(C)=O,Oc1ccccc1,413.5,-2.8134107167600364
CC1CCCC1,Oc1ccccc1,328.2,2.2364452904895007
CC1CCCC1,Oc1ccccc1,343.2,2.1126345090356
CC1CCCC1,Oc1ccccc1,358.2,2.0412203288596382
CC1CCCC1,Oc1ccccc1,373.2,2.033397603178429
Cc1ccc(C)cc1,Oc1ccccc1,343.2,1.2499017362143359
Cc1ccc(C)cc1,Oc1ccccc1,358.2,1.1817271953786161
Cc1ccc(C)cc1,Oc1ccccc1,373.2,1.169381359556317
ClCCCl,Oc1ccccc1,323.2,0.5423242908253617
ClCCCl,Oc1ccccc1,328.2,0.8796267475025636
ClCCCl,Oc1ccccc1,343.2,0.7608058290337602
ClCCCl,Oc1ccccc1,358.2,0.7080357930536959
ClCCCl,Oc1ccccc1,373.2,0.7080357930536959
CC1CCCCC1,Oc1ccccc1,323.2,2.322387720290225
CC1CCCCC1,Oc1ccccc1,328.2,2.3580197998821464
CC1CCCCC1,Oc1ccccc1,343.2,2.244955980157409
CC1CCCCC1,Oc1ccccc1,358.2,2.157559320943788
CC1CCCCC1,Oc1ccccc1,373.2,2.134166441369082
Cc1ccccc1,Oc1ccccc1,323.2,0.9631743177730056
Cc1ccccc1,Oc1ccccc1,328.2,1.2383742310432684
Cc1ccccc1,Oc1ccccc1,343.2,1.0986122886681098
Cc1ccccc1,Oc1ccccc1,358.2,1.0612565021243408
Cc1ccccc1,Oc1ccccc1,373.2,1.0438040521731147
CCCCC,Oc1ccccc1,323.2,2.388762789235098
CCCCCl,Oc1ccccc1,328.2,1.3029127521808397
CCCCCl,Oc1ccccc1,343.2,1.205970806988609
CCCCCl,Oc1ccccc1,358.2,1.1786549963416462
CCCCCl,Oc1ccccc1,373.2,1.1568811967920856
CCCCCC,Oc1ccccc1,298.2,2.8622008809294686
CCCCCC,Oc1ccccc1,323.2,2.5649493574615367
CCCCCC,Oc1ccccc1,328.2,2.6651427000909336
CCCCCC,Oc1ccccc1,333.2,2.4849066497880004
CCCCCC,Oc1ccccc1,343.2,2.553343811341229
CCCCCC,Oc1ccccc1,358.2,2.4932054526026954
CCCCCC,Oc1ccccc1,373.2,2.163323025660538
CCCCCC,Oc1ccccc1,373.2,2.4595888418037104
CCCCCCCC,Oc1ccccc1,328.2,2.995232148512309
CCCCCCCC,Oc1ccccc1,343.2,2.831447079246135
CCCCCCCC,Oc1ccccc1,358.2,2.714694743820879
CCCCCCCC,Oc1ccccc1,373.2,2.649714624089247
C=CCCCCCC,Oc1ccccc1,328.2,2.503891949699081
C=CCCCCCC,Oc1ccccc1,343.2,2.365559892155434
C=CCCCCCC,Oc1ccccc1,358.2,2.2793164660546914
C=CCCCCCC,Oc1ccccc1,373.2,2.2332350148592526
CCCCCCCCCC,Oc1ccccc1,418.2,2.1838015570040787
CCCCCCCCCC,Oc1ccccc1,433.2,2.1041341542702074
CCCCCCC,Oc1ccccc1,323.2,2.7343675094195836
CCCCCCC,Oc1ccccc1,328.2,2.837908188360424
CCCCCCC,Oc1ccccc1,343.2,2.696652156149841
CCCCCCC,Oc1ccccc1,358.2,2.6004649904222727
CCCCCCC,Oc1ccccc1,373.2,2.550226115908643
C1CCCCCC1,Oc1ccccc1,328.2,2.180417459019838
C1CCCCCC1,Oc1ccccc1,343.2,2.065596134857783
C1CCCCCC1,Oc1ccccc1,358.2,2.004179057179289
C1CCCCCC1,Oc1ccccc1,373.2,1.9851308622085946
C=CCCCC,Oc1ccccc1,328.2,2.2235418856535927
C=CCCCC,Oc1ccccc1,343.2,2.1162555148025524
C=CCCCC,Oc1ccccc1,358.2,2.061786606441115
C=CCCCC,Oc1ccccc1,373.2,2.0425181875752383
CCC1CCCCC1,Oc1ccccc1,328.2,2.5079719227189963
CCC1CCCCC1,Oc1ccccc1,343.2,2.365559892155434
CCC1CCCCC1,Oc1ccccc1,358.2,2.281361456542419
CCC1CCCCC1,Oc1ccccc1,373.2,2.201659174404085
CCO,CCCCC,309.7,3.8501476017100584
CCO,CCCCC,310.2,3.901972669574645
CCO,CCCCC,323.7,3.4965075614664802
CCO,CCCCC,338.7,3.044522437723423
CCO,CCCCC,339.2,3.1354942159291497
CC(C)=O,CCCCC,238.2,2.9481164196123277
CC(C)=O,CCCCC,258.2,2.7800607370784824
CC(C)=O,CCCCC,298.2,2.0781907597781832
CC(C)=O,CCCCC,303.2,1.9558604799084813
ClCCl,CCCCC,298.2,0.959350221334602
ClCCl,CCCCC,348.2,0.6626879730752367
ClCCl,CCCCC,398.2,0.4574248470388755
C[N+](=O)[O-],CCCCC,298.2,3.8450281366038674
CCCC(C)C,CCCCC,298.2,-0.020202707317519466
CC(C)CC(C)C,CCCCC,298.2,0.11332868530700327
Cc1ccccc1,CCCCC,298.2,0.6626879730752367
CCCCC,CCCCC,298.2,0.04879016416943204
C1CCOC1,CCCCC,313.2,0.7839015438284094
CCCCCC,CCCCC,298.2,0.11332868530700327
CCCCCCCC,CCCCC,298.2,0.19885085874516517
CCCCCCCC,CCCCC,298.2,0.16551443847757333
CCCCCCCCC,CCCCC,298.2,0.1906203596086497
C1COCCO1,CCCCC,298.2,1.5602476682433286
CCCCCCC,CCCCC,298.2,0.131028262406404
CC(C)C(C)C(C)C,CCCCC,298.2,0.19885085874516517
CC(C)CCC(C)C,CCCCC,298.2,0.14842000511827322
CCC1CCCCC1,CCCCC,298.2,0.3364722366212129
CC(C)=O,CCCCCl,293.2,0.5306282510621704
CC(C)=O,CCCCCl,309.5,0.4824261492442928
CC(C)=O,CCCCCl,326.7,0.4252677354043441
CC(C)=O,CCCCCl,343.2,0.35065687161316933
CC(C)=O,CCCCCl,350.8,0.3364722366212129
ClC(Cl)Cl,CCCCCl,293.2,-0.07257069283483537
CCBr,CCCCCl,293.2,0.01980262729617973
CCI,CCCCCl,293.2,0.25464221837358075
CC#N,CCCCCl,323.2,1.5496879080283263
CC#N,CCCCCl,348.2,1.3812818192963463
ClCCl,CCCCCl,293.2,0.01980262729617973
S=C=S,CCCCCl,293.2,0.44468582126144574
C[N+](=O)[O-],CCCCCl,293.2,1.6863989535702288
CCCCCC,CCCCCl,293.2,0.5481214085096876
c1ccncc1,CCCCCl,349.3,0.3220834991691132
CCOC(C)=O,CCCCCl,323.2,0.22314355131420976
CCOC(C)=O,CCCCCl,348.2,0.20701416938432612
CCO,CCCC#N,278.2,1.463255402256019
CCO,CCCC#N,288.2,1.358409157630355
CCO,CCCC#N,293.2,1.3217558399823195
CCO,CCCC#N,298.2,1.252762968495368
CCO,CCCC#N,298.2,1.2669476034873244
CCO,CCCC#N,303.2,1.2119409739751128
CCO,CCCC#N,308.2,1.1817271953786161
CCO,CCCC#N,313.2,1.1378330018213911
CCO,CCCC#N,323.2,1.075002423028976
CO,CCCC#N,278.2,1.3887912413184778
CO,CCCC#N,288.2,1.324418957401803
CO,CCCC#N,298.2,1.2296405510745139
CO,CCCC#N,308.2,1.1568811967920856
CO,CCCC#N,318.2,1.0715836162801904
CC(C)O,CCCC#N,278.2,1.5953389880545987
CC(C)O,CCCC#N,288.2,1.4060969884160703
CC(C)O,CCCC#N,293.2,1.3270750014599193
CC(C)O,CCCC#N,298.2,1.2499017362143359
CC(C)O,CCCC#N,303.2,1.1908875647772805
CC(C)O,CCCC#N,308.2,1.1346227261911428
CC(C)O,CCCC#N,313.2,1.0681530811834012
CC(C)O,CCCC#N,323.2,1.0043016091968684
CCCO,CCCC#N,278.2,1.3937663759585917
CCCO,CCCC#N,288.2,1.3297240096314962
CCCO,CCCC#N,293.2,1.2725655957915476
CCCO,CCCC#N,298.2,1.199964782928397
CCCO,CCCC#N,303.2,1.1631508098056809
CCCO,CCCC#N,308.2,1.1314021114911006
CCCO,CCCC#N,313.2,1.0784095813505903
CCCO,CCCC#N,323.2,1.0331844833456545
CCCCO,CCCC#N,278.2,1.724550719534605
CCCCO,CCCC#N,288.2,1.667706820558076
CCCCO,CCCC#N,293.2,1.6370530794670737
CCCCO,CCCC#N,298.2,1.6034198401085373
CCCCO,CCCC#N,303.2,1.5851452198650557
CCCCO,CCCC#N,308.2,1.534714366238164
CCCCO,CCCC#N,313.2,1.4996230464268938
CCCCO,CCCC#N,323.2,1.4398351280479205
C[N+](=O)[O-],CCCC#N,298.2,0.11332868530700327
CC(C)(C)O,CCCC#N,298.2,1.0508216248317612
CC(C)(C)O,CCCC#N,303.2,1.0260415958332743
CC(C)(C)O,CCCC#N,308.2,0.9707789171582248
CC(C)(C)O,CCCC#N,313.2,0.8878912573524571
CC(C)(C)O,CCCC#N,318.2,0.85015092936961
CC(C)(C)O,CCCC#N,323.2,0.8329091229351039
CC(C)CO,CCCC#N,278.2,1.7526720805200082
CC(C)CO,CCCC#N,288.2,1.4422019930581866
CC(C)CO,CCCC#N,293.2,1.275362800412609
CC(C)CO,CCCC#N,298.2,1.2383742310432684
CC(C)CO,CCCC#N,303.2,1.1786549963416462
CC(C)CO,CCCC#N,308.2,1.091923300517313
CC(C)CO,CCCC#N,313.2,1.0543120297715298
CC(C)CO,CCCC#N,323.2,0.959350221334602
CCC(C)O,CCCC#N,278.2,1.501852701754163
CCC(C)O,CCCC#N,288.2,1.297463147413275
CCC(C)O,CCCC#N,293.2,1.2267122912954254
CCC(C)O,CCCC#N,298.2,1.1410330045520618
CCC(C)O,CCCC#N,303.2,1.128171090909654
CCC(C)O,CCCC#N,308.2,1.0647107369924282
CCC(C)O,CCCC#N,313.2,1.000631880307906
CCC(C)O,CCCC#N,323.2,0.9082585601768908
CCCC(C)C,CCCC#N,298.2,1.8309801823813363
CC(C)CC(C)C,CCCC#N,298.2,1.9726911717329554
Cc1ccccc1,CCCC#N,298.2,0.4054651081081644
CCCCC,CCCC#N,298.2,1.601405740736836
CCCCCC,CCCC#N,298.2,1.8687205103641833
CCCCCCCC,CCCC#N,298.2,2.2289385528257473
CCCCCCCC,CCCC#N,298.2,2.192770226986839
CCCCCCCCC,CCCC#N,298.2,2.4078456036515385
CCCCCCC,CCCC#N,298.2,2.048982334195127
CC(C)C(C)C(C)C,CCCC#N,298.2,2.0425181875752383
CC(C)CCC(C)C,CCCC#N,298.2,2.1412419425852827
CCC1CCCCC1,CCCC#N,298.2,2.033397603178429
ClC(Cl)(Cl)Cl,C1CCOC1,303.2,-0.2613647641344075
ClC(Cl)Cl,C1CCOC1,337.3,-0.9942522733438669
ClC(Cl)Cl,C1CCOC1,327.7,-1.0498221244986778
ClC(Cl)Cl,C1CCOC1,323.2,-1.3470736479666092
ClC(Cl)Cl,C1CCOC1,323.3,-0.9942522733438669
ClC(Cl)Cl,C1CCOC1,313.2,-1.4696759700589417
ClC(Cl)Cl,C1CCOC1,313.6,-1.0498221244986778
ClC(Cl)Cl,C1CCOC1,303.2,-1.6607312068216509
ClCCl,C1CCOC1,336.9,-0.6931471805599453
ClCCl,C1CCOC1,328.4,-0.7339691750802004
ClCCl,C1CCOC1,311.5,-0.7985076962177716
ClCCl,C1CCOC1,303.2,-1.0498221244986778
ClCCl,C1CCOC1,293.7,-0.8915981192837836
C[N+](=O)[O-],C1CCOC1,298.2,0.28517894223366247
CCc1ccccc1,C1CCOC1,298.2,-0.10536051565782628
CCc1ccccc1,C1CCOC1,298.2,-0.10536051565782628
CCCCc1ccccc1,C1CCOC1,298.2,-0.10536051565782628
CCCCc1ccccc1,C1CCOC1,298.2,-0.10536051565782628
ClCCCl,C1CCOC1,343.2,-0.5108256237659907
ClCCCl,C1CCOC1,323.2,-0.579818495252942
ClCCCl,C1CCOC1,303.2,-0.7985076962177716
CCCC(C)C,C1CCOC1,298.2,0.7747271675523681
CC(C)CC(C)C,C1CCOC1,298.2,0.7701082216960737
Cc1ccccc1,C1CCOC1,298.2,-0.19845093872383832
Cc1ccccc1,C1CCOC1,298.2,-0.1743533871447778
Cc1ccccc1,C1CCOC1,298.2,-0.1743533871447778
CCCCC,C1CCOC1,298.2,0.7275486072772777
CCCCC,C1CCOC1,313.2,0.712949807856125
CCCCCC,C1CCOC1,298.2,0.7839015438284094
CCCCCC,C1CCOC1,313.2,0.6678293725756554
CCCCCC,C1CCOC1,333.2,0.598836501088704
CCCCCCCC,C1CCOC1,298.2,0.5766133643039938
CCCCCCCC,C1CCOC1,298.2,0.8458682675776092
CCCCCCCCC,C1CCOC1,298.2,0.8960880245566357
CCCC=O,C1CCOC1,293.7,0.1906203596086497
CCCC=O,C1CCOC1,311.5,0.12221763272424911
CCCC=O,C1CCOC1,328.4,0.09531017980432493
CCCC=O,C1CCOC1,336.9,0.08617769624105241
C1COCCO1,C1CCOC1,298.2,0.12221763272424911
CCOC(C)=O,C1CCOC1,313.2,0.09531017980432493
CCOC(C)=O,C1CCOC1,333.2,0.09531017980432493
CCCCCCC,C1CCOC1,298.2,0.8285518175661483
CCCCCCC,C1CCOC1,303.2,0.6830968447064438
CCCCCCC,C1CCOC1,313.2,0.7030975114131134
CCCCCCC,C1CCOC1,333.2,0.5822156198526637
CCCCCCC,C1CCOC1,343.2,0.5306282510621704
CC(C)C(C)C(C)C,C1CCOC1,298.2,0.7793248768009977
CC(C)CCC(C)C,C1CCOC1,298.2,0.7884573603642703
CCC1CCCCC1,C1CCOC1,298.2,0.7608058290337602
CCCC(C)C,CCCCCC(C)=O,298.2,0.7839015438284094
CC(C)CC(C)C,CCCCCC(C)=O,298.2,0.8712933659434193
CCCCC,CCCCCC(C)=O,298.2,0.6312717768418578
CCCCCC,CCCCCC(C)=O,298.2,0.7929925155296614
CCCCCCCC,CCCCCC(C)=O,298.2,1.000631880307906
CCCCCCCCC,CCCCCC(C)=O,298.2,1.128171090909654
CCCCCCC,CCCCCC(C)=O,298.2,0.8796267475025636
CC(C)C(C)C(C)C,CCCCCC(C)=O,298.2,0.8878912573524571
CC(C)CCC(C)C,CCCCCC(C)=O,298.2,0.9516578757114463
CCC1CCCCC1,CCCCCC(C)=O,298.2,0.8754687373538999
ClC(Cl)(Cl)Cl,CCCCCC,301.0,0.1823215567939546
ClC(Cl)(Cl)Cl,CCCCCC,313.2,0.1823215567939546
ClC(Cl)(Cl)Cl,CCCCCC,315.0,0.1823215567939546
ClC(Cl)(Cl)Cl,CCCCCC,332.0,0.17395330712343798
ClC(Cl)(Cl)Cl,CCCCCC,340.3,0.14842000511827322
CCO,CCCCCC,288.2,4.4272389774954295
CCO,CCCCCC,293.2,4.247065649239764
CCO,CCCCCC,297.2,4.136765278106052
CCO,CCCCCC,297.4,4.063885354737392
CCO,CCCCCC,297.7,4.084294226368599
CCO,CCCCCC,298.2,4.096009841541162
CCO,CCCCCC,298.2,4.013676659154646
CCO,CCCCCC,303.2,3.9415818076696905
CCO,CCCCCC,304.8,3.6375861597263857
CCO,CCCCCC,308.2,3.7796338173824005
CCO,CCCCCC,313.2,3.6454498961866
CCO,CCCCCC,313.2,3.481240089335692
CCO,CCCCCC,316.6,3.6270040503958487
CCO,CCCCCC,316.7,3.5667118201397288
CCO,CCCCCC,318.2,3.5234150143864045
CCO,CCCCCC,322.6,3.4965075614664802
CCO,CCCCCC,333.3,3.1354942159291497
CCO,CCCCCC,334.0,3.109060958860994
CCO,CCCCCC,334.0,3.086486636822455
CCO,CCCCCC,351.5,2.6878474937846906
CCO,CCCCCC,351.6,2.6946271807700692
CO,CCCCCC,288.2,4.832305758571839
CO,CCCCCC,293.2,4.6443908991413725
CO,CCCCCC,298.2,4.505349850705881
CO,CCCCCC,303.2,4.359269647551265
CO,CCCCCC,308.2,4.216562194946349
CO,CCCCCC,313.2,4.065602093356446
CO,CCCCCC,313.2,4.021773869387265
CO,CCCCCC,318.2,3.9259259105971376
CO,CCCCCC,333.3,3.66612246699132
CO,CCCCCC,341.3,3.5380565643793527
CC(C)O,CCCCCC,318.4,2.9338568698359038
CC(C)O,CCCCCC,328.2,2.5087859235779435
CC(C)O,CCCCCC,328.4,2.700018029404946
CC(C)O,CCCCCC,341.4,2.4292177439274116
CC(C)=O,CCCCCC,253.2,2.531313022602156
CC(C)=O,CCCCCC,268.2,2.3933394562625097
CC(C)=O,CCCCCC,293.2,2.017566137961748
CC(C)=O,CCCCCC,301.5,1.8261608959453874
CC(C)=O,CCCCCC,301.9,1.8115620965242347
CC(C)=O,CCCCCC,303.4,1.8196988379172965
CC(C)=O,CCCCCC,313.2,1.7544036826842861
CC(C)=O,CCCCCC,318.2,1.6639260977181702
CC(C)=O,CCCCCC,323.2,1.6174060820832772
CC(C)=O,CCCCCC,333.2,1.5151272329628591
CC(C)=O,CCCCCC,342.0,1.3635373739972745
ClC(Cl)Cl,CCCCCC,301.0,0.4574248470388755
ClC(Cl)Cl,CCCCCC,301.9,0.44468582126144574
ClC(Cl)Cl,CCCCCC,308.2,0.412109650826833
ClC(Cl)Cl,CCCCCC,315.3,0.4252677354043441
ClC(Cl)Cl,CCCCCC,317.7,0.43178241642553783
ClC(Cl)Cl,CCCCCC,318.2,0.3852624007906449
ClC(Cl)Cl,CCCCCC,328.2,0.34358970439007686
ClC(Cl)Cl,CCCCCC,331.8,0.3920420877760237
ClC(Cl)Cl,CCCCCC,334.7,0.37843643572024505
ClC(Cl)Cl,CCCCCC,340.1,0.3293037471426003
ClC(Cl)Cl,CCCCCC,340.6,0.35065687161316933
ClC(Cl)Cl,CCCCCC,342.0,0.34358970439007686
ClC(Cl)Cl,CCCCCC,342.0,0.36464311358790924
CCCO,CCCCCC,301.0,3.6635616461296463
CCCO,CCCCCC,315.3,3.261935314328648
CCCO,CCCCCC,331.8,2.8094026953624978
CCCO,CCCCCC,340.1,2.617395832834079
CCCCO,CCCCCC,301.0,3.4965075614664802
CCCCO,CCCCCC,315.3,3.1135153092103742
CCCCO,CCCCCC,331.8,2.714694743820879
CCCCO,CCCCCC,333.2,2.6609585935683597
CCCCO,CCCCCC,340.3,2.501435951739211
c1ccccc1,CCCCCC,313.2,0.47000362924573563
c1ccccc1,CCCCCC,342.0,0.34358970439007686
CCBr,CCCCCC,301.0,0.4824261492442928
CCBr,CCCCCC,314.3,0.43178241642553783
CCBr,CCCCCC,332.0,0.3148107398400336
