Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,ln_gamma_inf_pred_mosced
CCC(C)O,O,303.15,3.2451476776070307,1.7335120886774544
CCC(C)O,O,303.15,3.477540948249489,1.7335120886774544
CCC(C)O,O,308.15,3.5077142285113063,1.7627904580789209
CCC(C)O,O,313.15,3.3949948523522764,1.7847117307781817
CCC(C)O,O,313.15,3.4110652008605054,1.7847117307781817
CCC(C)O,O,323.15,3.499203923014223,1.8103796694786325
CCC(C)O,O,323.15,3.514776035724366,1.8103796694786325
CCC(C)O,O,323.18,3.544925361944862,1.8104252541261696
CCC(C)O,O,333.15,3.455931748762207,1.8170098589151849
CCC(C)O,O,333.15,3.5616652090875087,1.8170098589151849
CCC(C)O,O,333.15,3.591875590837156,1.8170098589151849
CCC(C)O,O,333.55,3.820760423038219,1.816952026706467
CCC(C)O,O,343.15,3.615114500045861,1.8094354773379824
CCC(C)O,O,348.55,3.805802119758164,1.8007558209784356
CCC(C)O,O,353.15,3.63155220249228,1.7912867254910183
CCC(C)O,O,357.15,3.733224037028192,1.7817059309350525
CCC(C)O,O,363.15,3.6830298786583766,1.7653115186774404
CCC(C)O,O,371.15,3.6139080323718087,1.7403207297977297
CCC(C)O,O,373.15,3.53715208569436,1.7336034316015834
CCC(C)=O,O,297.85,3.2689603890356214,1.4556484345940055
CCC(C)=O,O,298.15,3.261720731920516,1.4571383648758245
CCC(C)=O,O,298.15,3.278600276947517,1.4571383648758245
CCC(C)=O,O,298.15,3.295477542196002,1.4571383648758245
CCC(C)=O,O,298.15,3.3461109374569,1.4571383648758245
CCC(C)=O,O,303.15,3.4096019640059656,1.4781402317185337
CCC(C)=O,O,303.25,3.4072159006542853,1.4784907581596032
CCC(C)=O,O,313.15,3.454491672719873,1.5016994308537184
CCC(C)=O,O,313.25,3.532544306740509,1.501829765125478
CCC(C)=O,O,323.15,3.6263043375688087,1.506421268045089
CCC(C)=O,O,323.25,3.592965842281121,1.5063923738207654
CCC(C)=O,O,333.15,3.626096724006106,1.4975295122886163
CCC(C)=O,O,333.15,3.6412032942112726,1.4975295122886163
CCC(C)=O,O,333.25,3.6693041009890255,1.497385700945467
CCC(C)=O,O,343.15,3.2924533706564416,1.47883709116765
CCC(C)=O,O,343.15,3.6883993388770593,1.47883709116765
CCC(C)=O,O,343.15,3.7030633848802927,1.47883709116765
CCC(C)=O,O,353.15,3.3657187249408667,1.4531495997374717
CCC(C)=O,O,353.15,3.693456463607043,1.4531495997374717
CCC(C)=O,O,353.15,3.7077061151138304,1.4531495997374717
CCC(C)=O,O,363.15,3.4100183621679334,1.4225450867657392
CCC(C)=O,O,373.15,3.4677494991531925,1.388570695333367
COC(C)=O,O,293.15,3.025810358420701,1.6596468545877756
COC(C)=O,O,293.15,3.094472926188603,1.6596468545877756
COC(C)=O,O,298.15,3.110648982997234,1.6577863753535056
COC(C)=O,O,298.15,3.2287984325648087,1.6577863753535056
COC(C)=O,O,303.15,3.19446837161604,1.6516883754595908
COC(C)=O,O,303.25,3.2585272144978226,1.651528319777578
COC(C)=O,O,313.25,3.3405623431248,1.6292567017456825
COC(C)=O,O,323.25,3.376440100314138,1.5973116174405693
COC(C)=O,O,333.25,3.430092533315644,1.5588849838087366
COC(C)=O,O,343.25,3.440744964464655,1.5162695249443097
CC(C)C(C)C,O,298.15,12.267515755822922,7.480640866650275
CC(C)C(C)C,O,298.15,12.436295082308677,7.480640866650275
CC(C)C(C)C,O,298.15,12.47005099128272,7.480640866650275
CC(C)C(C)C,O,313.25,12.434362929663914,6.989823968606166
CC(C)C(C)C,O,328.25,12.216191279051335,6.500009572230607
CCOC(=O)c1ccccc1C(=O)OCC,O,278.15,9.481168714855803,-1.1965519336416066
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.254070134837509,-0.6812820845269658
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.449561975902949,-0.6812820845269658
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.520651954675747,-0.6812820845269658
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.21460128139485,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.28326550199074,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.420593193698828,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.454924424225217,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.506422068606296,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.540751419504431,0.1118182790726494
CCOC(=O)c1ccccc1C(=O)OCC,O,298.15,9.52311253898752,0.4152620203467436
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.128427249500296,0.6698589807298005
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.46042181822483,0.6698589807298005
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.543421149811246,0.6698589807298005
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.416988620761195,1.0620641313738233
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.497337209708268,1.0620641313738233
CCOC(=O)c1ccccc1C(=O)OCC,O,323.15,9.42179993051346,1.3356042026057635
c1ccc2ncccc2c1,O,293.5,7.026542254966188,0.4237676498904879
c1ccc2ncccc2c1,O,296.15,6.95226964828878,0.4931850908310078
c1ccc2ncccc2c1,O,313.2,7.013690629390806,0.8245713802298367
c1ccc2ncccc2c1,O,323.15,6.946427764963284,0.9487242619256218
CCOC(=O)c1ccccc1,O,298.15,9.021520949705929,4.2270272589661815
CCOC(=O)c1ccccc1,O,313.15,9.26343554201033,4.195894483888836
CCOC(=O)c1ccccc1,O,323.15,9.19085373474988,4.121178031630022
CCOC(=O)c1ccccc1,O,333.25,9.05130243560918,4.019360089253789
CCOC(=O)c1ccccc1,O,343.65,8.973669487457002,3.8972372658214
CCOC(=O)c1ccccc1,O,353.35,8.937349848267392,3.774059824680072
CCOC(=O)c1ccccc1,O,363.45,8.740989329749212,3.640941643994391
CCC(C)CC,O,298.15,12.49604459421306,7.559669084469082
CCC(C)CC,O,298.15,12.799849665707075,7.559669084469082
CCC(C)CC,O,298.15,12.833606060417612,7.559669084469082
CCC(C)CC,O,298.3,12.859420745714756,7.554831132156272
CCC(C)CC,O,324.5,12.685584057223926,6.687710083051019
CCC(C)CC,O,351.2,12.238046006106298,5.849733403740031
CC1CCCC1,O,298.15,11.6034514916696,8.13328720939889
CC1CCCC1,O,298.15,11.620325898579935,8.13328720939889
CC(C)c1ccccc1,O,288.15,11.6362044811304,5.310232217832711
CC(C)c1ccccc1,O,295.15,11.575750018103465,5.2798239987007785
CC(C)c1ccccc1,O,298.15,11.508356041035851,5.256747653359028
CC(C)c1ccccc1,O,298.15,11.51341534495943,5.256747653359028
CC(C)c1ccccc1,O,298.15,11.56911674461997,5.256747653359028
CC(C)c1ccccc1,O,298.15,11.781783980679798,5.256747653359028
CC(C)c1ccccc1,O,298.15,11.815538020960338,5.256747653359028
CC(C)c1ccccc1,O,305.3,11.350035878552369,5.1830507247682265
CC(C)c1ccccc1,O,308.15,11.499749035853595,5.147688798872647
CC(C)c1ccccc1,O,312.7,11.288327105936256,5.085664604596108
CC(C)c1ccccc1,O,318.15,11.36973615587814,5.004114747931594
CC(C)c1ccccc1,O,323.8,11.116402754178273,4.91327411970625
CC(=O)c1ccccc1,O,293.05,7.015191638584303,1.8504386387730325
CCc1ccccc1,O,273.2,10.342741983800368,6.293673448789322
CCc1ccccc1,O,273.65,10.464245545050328,6.29058474127538
CCc1ccccc1,O,277.65,10.31154596179689,6.255053896348391
CCc1ccccc1,O,278.15,10.464753406934229,6.249671837257693
CCc1ccccc1,O,278.2,10.389604413581337,6.249122984721087
CCc1ccccc1,O,279.45,10.338424080427323,6.234791190376164
CCc1ccccc1,O,280.25,10.366321793022273,6.225024049989798
CCc1ccccc1,O,280.25,10.402236546476658,6.225024049989798
CCc1ccccc1,O,282.15,10.35193871190375,6.200086628015908
CCc1ccccc1,O,283.15,10.244499469199372,6.186037991500247
CCc1ccccc1,O,283.15,10.386678841085438,6.186037991500247
CCc1ccccc1,O,283.2,10.419506666753472,6.185319671789176
CCc1ccccc1,O,284.95,10.395848753211151,6.159270308465726
CCc1ccccc1,O,285.25,10.379755892439691,6.154633776896763
CCc1ccccc1,O,285.65,10.07649503435654,6.1483772140312976
CCc1ccccc1,O,288.15,10.41842570823824,6.107449876008173
CCc1ccccc1,O,288.15,10.476056231262495,6.107449876008173
CCc1ccccc1,O,288.15,10.538926167950644,6.107449876008173
CCc1ccccc1,O,288.15,10.64720188890881,6.107449876008173
CCc1ccccc1,O,288.2,10.454195209196826,6.106600909914962
CCc1ccccc1,O,288.25,10.395680664154115,6.105750806258206
CCc1ccccc1,O,290.09,10.43112309461458,6.073703165021778
CCc1ccccc1,O,291.05,10.374081632431563,6.056422383411578
CCc1ccccc1,O,293.15,10.252170646545308,6.017398668549177
CCc1ccccc1,O,293.15,10.37404727713218,6.017398668549177
CCc1ccccc1,O,293.2,10.460726231671511,6.016450270981539
CCc1ccccc1,O,293.25,10.396365068321476,6.015501015088926
CCc1ccccc1,O,297.65,10.439454468708451,5.928885646403707
CCc1ccccc1,O,298.15,10.231974419360242,5.918694070990258
CCc1ccccc1,O,298.15,10.252227094288823,5.918694070990258
CCc1ccccc1,O,298.15,10.33493224960324,5.918694070990258
CCc1ccccc1,O,298.15,10.383877679876507,5.918694070990258
CCc1ccccc1,O,298.15,10.38893998216866,5.918694070990258
CCc1ccccc1,O,298.15,10.39569288976555,5.918694070990258
CCc1ccccc1,O,298.15,10.414258174789564,5.918694070990258
CCc1ccccc1,O,298.15,10.415945842776576,5.918694070990258
CCc1ccccc1,O,298.15,10.42776035634241,5.918694070990258
CCc1ccccc1,O,298.15,10.453076092374612,5.918694070990258
CCc1ccccc1,O,298.15,10.45813961296267,5.918694070990258
CCc1ccccc1,O,298.15,10.48345763629895,5.918694070990258
CCc1ccccc1,O,298.15,10.50708741605412,5.918694070990258
CCc1ccccc1,O,298.15,10.566160061574273,5.918694070990258
CCc1ccccc1,O,298.15,10.571224613158858,5.918694070990258
CCc1ccccc1,O,298.15,10.599916841082214,5.918694070990258
CCc1ccccc1,O,298.15,10.60835577254677,5.918694070990258
CCc1ccccc1,O,298.15,10.714686621497208,5.918694070990258
CCc1ccccc1,O,299.9,10.392328269565343,5.882536294569448
CCc1ccccc1,O,303.15,10.45676903533851,5.8136007522092426
CCc1ccccc1,O,303.2,10.434392235975585,5.812524058141719
CCc1ccccc1,O,308.15,10.316854690540149,5.703945728512194
CCc1ccccc1,O,308.15,10.40994063064236,5.703945728512194
CCc1ccccc1,O,308.15,10.437700547191133,5.703945728512194
CCc1ccccc1,O,308.2,10.401012107992988,5.702831388795689
CCc1ccccc1,O,309.71,10.335678976215885,5.669040536423104
CCc1ccccc1,O,311.5,10.351753495966989,5.628671243734463
CCc1ccccc1,O,313.15,10.443492294822436,5.591203305476147
CCc1ccccc1,O,313.2,10.349566633529548,5.590064522917408
CCc1ccccc1,O,313.2,10.35599208681672,5.590064522917408
CCc1ccccc1,O,313.45,10.291372362145202,5.584367828453644
CCc1ccccc1,O,318.15,10.211920332126097,5.476562593548429
CCc1ccccc1,O,318.15,10.31314718464914,5.476562593548429
CCc1ccccc1,O,318.15,10.34478301764512,5.476562593548429
CCc1ccccc1,O,318.2,10.310877473669256,5.47541001120597
CCc1ccccc1,O,319.65,10.23752468383636,5.441948667849034
CCc1ccccc1,O,323.15,10.307368072514054,5.360981414747999
CCc1ccccc1,O,323.2,10.25641648894146,5.359823596795651
CCc1ccccc1,O,328.15,10.211067835951118,5.245229525582706
CCc1ccccc1,O,329.89,10.132966989667842,5.205024990756276
CCc1ccccc1,O,333.15,10.113002657014212,5.129923410703588
CCc1ccccc1,O,339.8,9.988816264638904,4.978087109527733
CCc1ccccc1,O,343.13,9.970197152675164,4.902960534180275
N#Cc1ccccc1,O,283.15,7.468513271496337,1.8412088941293248
N#Cc1ccccc1,O,293.15,7.254142485152389,1.9314626543010625
N#Cc1ccccc1,O,298.15,7.459310092962196,1.9583952561405995
N#Cc1ccccc1,O,308.65,7.296019971103547,1.9857209539396303
N#Cc1ccccc1,O,313.15,7.130834828248259,1.987849478529032
N#Cc1ccccc1,O,323.15,7.279918655486588,1.9772601306681172
N#Cc1ccccc1,O,330.15,7.172248045811186,1.9601004368941224
N#Cc1ccccc1,O,333.15,7.184477511197576,1.9508282193762236
COc1ccccc1,O,283.35,7.838702083999593,4.050729698474572
COc1ccccc1,O,293.15,8.00241978540215,4.011339732806103
COc1ccccc1,O,293.16,8.362427655937312,4.011277805784429
COc1ccccc1,O,298.15,7.9605539691107,3.97594650837588
COc1ccccc1,O,302.85,8.084778174941475,3.935664763860109
COc1ccccc1,O,308.15,8.115302686793637,3.883776014490989
COc1ccccc1,O,313.05,8.099523914469167,3.8310116193079735
COc1ccccc1,O,322.9,7.96314338462856,3.7150560145593214
COc1ccccc1,O,323.35,8.022988668666482,3.709523374935782
COc1ccccc1,O,333.35,7.772900074032135,3.583179832526453
COc1ccccc1,O,343.35,7.77749094698817,3.453100463442548
COc1ccccc1,O,354.35,7.62478498800533,3.3093118631879115
CCCCc1ccccc1,O,273.65,13.345666915919905,5.383351882914583
CCCCc1ccccc1,O,278.15,13.350983107046067,5.4857173727463415
CCCCc1ccccc1,O,288.15,13.371876183738609,5.592452206771294
CCCCc1ccccc1,O,298.15,12.930498023111324,5.581831030322112
CCCCc1ccccc1,O,298.15,12.976067434867115,5.581831030322112
CCCCc1ccccc1,O,298.15,13.17016448118618,5.581831030322112
CCCCc1ccccc1,O,298.15,13.22923914448866,5.581831030322112
CCCCc1ccccc1,O,298.15,13.295063799154228,5.581831030322112
CCCCc1ccccc1,O,298.15,13.34063427660746,5.581831030322112
CCCCc1ccccc1,O,303.15,12.99314268036689,5.546257672402112
CCCCc1ccccc1,O,308.15,13.134823427562818,5.4958334353985325
CCCCc1ccccc1,O,313.15,12.932910855607563,5.433638052234285
CCCCc1ccccc1,O,318.15,12.93340383787019,5.362188922597498
CCCCc1ccccc1,O,323.15,12.802315125713276,5.28354773153899
CCCCc1ccccc1,O,328.15,12.756754357479052,5.199405452434126
Cc1ccc(C)cc1,O,288.15,10.414744083448298,6.010077133907249
Cc1ccc(C)cc1,O,288.15,10.524768093432897,6.010077133907249
Cc1ccc(C)cc1,O,293.15,10.498230521708756,5.922181916463705
Cc1ccc(C)cc1,O,295.15,10.49286184537868,5.884380775172173
Cc1ccc(C)cc1,O,298.15,10.285516841291672,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.295644498580554,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.359782014094554,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.363156714657803,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.3648445320171,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.40704079653501,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.474551841293858,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.47792720773074,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.504933283983362,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.528561973890245,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.533625708348996,5.825350222865753
Cc1ccc(C)cc1,O,298.15,10.552191606851585,5.825350222865753
Cc1ccc(C)cc1,O,303.15,10.4584955982562,5.721897431381271
Cc1ccc(C)cc1,O,303.2,10.321605606767609,5.720836114857074
Cc1ccc(C)cc1,O,308.15,10.477386562152976,5.613691556750742
Cc1ccc(C)cc1,O,313.15,10.129343422187096,5.502240170983672
Cc1ccc(C)cc1,O,313.15,10.354314733394745,5.502240170983672
Cc1ccc(C)cc1,O,316.15,10.044348890354588,5.434327818253196
Cc1ccc(C)cc1,O,318.15,10.424908843435484,5.388759467348579
Cc1ccc(C)cc1,O,323.15,10.27725901457775,5.274229384801935
Cc1ccc(C)cc1,O,323.2,10.15936157007305,5.273081592031875
Cc1ccc(C)cc1,O,333.15,10.11775987056191,5.045016051149125
Cc1ccc(C)cc1,O,343.15,9.939756799008965,4.819191875795456
ClCCCl,O,283.15,6.547552691648056,5.133131881535087
ClCCCl,O,293.15,6.3909015224778045,4.900559339195184
ClCCCl,O,293.15,6.459566369064121,4.900559339195184
ClCCCl,O,293.15,6.476730795253032,4.900559339195184
ClCCCl,O,293.15,6.511063076160361,4.900559339195184
ClCCCl,O,298.15,6.234710680727369,4.785720705916431
ClCCCl,O,298.15,6.454125660942104,4.785720705916431
ClCCCl,O,298.15,6.471003817274504,4.785720705916431
ClCCCl,O,298.15,6.504759619274865,4.785720705916431
ClCCCl,O,298.45,6.494324025222747,4.778876927696429
ClCCCl,O,303.15,6.417255021677392,4.6724626517144205
ClCCCl,O,303.15,6.483653074083149,4.6724626517144205
ClCCCl,O,308.15,6.3993966097799335,4.561114038632396
ClCCCl,O,308.15,6.415726875299052,4.561114038632396
ClCCCl,O,313.15,6.383499878104422,4.451922182866732
ClCCCl,O,313.15,6.415638547347124,4.451922182866732
ClCCCl,O,323.15,6.325804154147583,4.240682365767784
CCC#N,O,298.15,3.5572262965011863,1.950430622128721
CCC#N,O,298.15,3.59098268196201,1.950430622128721
CCC#N,O,303.15,3.651312572626838,1.9255554262734047
CCC#N,O,333.15,3.514802814385345,1.7540722430877855
CCC#N,O,373.15,3.363201251734011,1.5188376957429237
COC=O,O,293.15,2.811563010802248,2.782837164483168
COC=O,O,298.15,2.740233388346137,2.7381148193500207
COC=O,O,298.15,2.90901358100082,2.7381148193500207
COC=O,O,303.15,2.854997858480499,2.6932618861730475
COC=O,O,303.25,2.9193262783513654,2.6923649757943977
COC=O,O,313.15,2.642786083449813,2.603946719538386
COC=O,O,313.25,2.946137535802022,2.603059412465893
COC=O,O,323.25,2.9594209240948355,2.515239742170687
COC=O,O,333.25,2.975116215512708,2.429685497414771
CCCC(C)C,O,298.15,12.623242320496956,7.467393015227113
CCCC(C)C,O,298.15,12.7245092322975,7.467393015227113
CCCC(C)C,O,298.15,12.758266674506904,7.467393015227113
CCCC(C)C,O,298.15,12.808898431577154,7.467393015227113
CCCC(C)C,O,313.25,12.763486009910396,6.986040086465378
CCCC(C)C,O,328.85,12.631598517549037,6.483067974711172
CCCC(C)=O,O,298.15,4.556760099579956,2.1688366109920136
CCCC(C)=O,O,298.15,4.607397703228442,2.1688366109920136
CCCC(C)=O,O,298.15,4.624276492477826,2.1688366109920136
CCCC(C)=O,O,303.25,4.655682675626935,2.189578111998625
CCCC(C)=O,O,313.25,4.790753085484417,2.204351449770422
CC(C)CC(C)C,O,298.15,13.827962707153512,7.144457860117796
CC(C)CC(C)C,O,298.15,14.047375963090351,7.144457860117796
CC(C)CC(C)C,O,298.15,14.131765509902245,7.144457860117796
CC(C)OC(C)C,O,283.15,5.923830573329744,3.5748946501302283
CC(C)OC(C)C,O,293.15,6.267025960246684,3.702019426523063
CC(C)OC(C)C,O,296.15,6.456962729553847,3.721558764702524
CC(C)OC(C)C,O,298.15,6.204874883997546,3.730698125034877
CC(C)OC(C)C,O,298.15,6.390532570766044,3.730698125034877
CC(C)OC(C)C,O,298.15,6.42428862860424,3.730698125034877
CC(C)OC(C)C,O,298.15,6.441166612109197,3.730698125034877
Brc1ccccc1,O,282.05,9.836182541525217,5.497588567654848
Brc1ccccc1,O,283.15,10.097894123820392,5.4801273802857455
Brc1ccccc1,O,288.15,9.83480713223122,5.3957455146276905
Brc1ccccc1,O,293.15,9.840297455199751,5.304734808131618
Brc1ccccc1,O,293.15,10.011956232841824,5.304734808131618
Brc1ccccc1,O,298.15,9.813847268450926,5.208904630996635
Brc1ccccc1,O,298.15,9.83072329258129,5.208904630996635
Brc1ccccc1,O,298.15,10.067016971317598,5.208904630996635
Brc1ccccc1,O,303.15,9.740374328833472,5.109714385426246
Brc1ccccc1,O,303.15,9.873172664533769,5.109714385426246
Brc1ccccc1,O,303.15,9.889773949448369,5.109714385426246
Brc1ccccc1,O,303.15,9.906373384514586,5.109714385426246
Brc1ccccc1,O,307.65,9.6778408710038,5.018548063659955
Brc1ccccc1,O,308.15,9.834400033713116,5.0083411131604745
Brc1ccccc1,O,313.15,9.750371337465657,4.905733315038857
Brc1ccccc1,O,323.15,9.577729711232116,4.699715161183801
CC1CCCCC1,O,298.15,12.741398668292735,7.8602244501217955
CC1CCCCC1,O,298.15,12.859545610119978,7.8602244501217955
CC1CCCCC1,O,299.25,12.732524540687162,7.822525379007677
CC1CCCCC1,O,310.93,12.859233419868705,7.416566802222477
CC1CCCCC1,O,313.25,12.62812279174118,7.335624586902122
CC1CCCCC1,O,328.85,12.57422694878184,6.799660971565334
Cc1ccccc1,O,273.2,9.081026359403577,6.374968364377108
Cc1ccccc1,O,273.35,9.110348751307235,6.372240779836021
Cc1ccccc1,O,273.65,9.113736956302716,6.366750062280758
Cc1ccccc1,O,277.65,9.044204320337174,6.289376272883389
Cc1ccccc1,O,278.15,9.14656635852812,6.27920851097327
Cc1ccccc1,O,278.16,9.00134870863888,6.279004129585743
Cc1ccccc1,O,278.2,9.107944346760144,6.278186206082309
Cc1ccccc1,O,279.45,9.047344858341992,6.252313572378858
Cc1ccccc1,O,280.25,9.080740668693124,6.235450529103762
Cc1ccccc1,O,282.15,9.079259688195805,6.194523303841168
Cc1ccccc1,O,283.15,8.800803987457876,6.172524259771143
Cc1ccccc1,O,283.15,8.818575485776252,6.172524259771143
Cc1ccccc1,O,283.15,9.085158028837856,6.172524259771143
Cc1ccccc1,O,283.15,9.138474806824464,6.172524259771143
Cc1ccccc1,O,283.2,9.13609623670653,6.171416529924903
Cc1ccccc1,O,284.15,9.392161803728454,6.150235040719123
Cc1ccccc1,O,284.95,9.106477622994536,6.13220746778933
Cc1ccccc1,O,285.25,9.092388697101006,6.125404278670812
Cc1ccccc1,O,285.65,8.879878834853354,6.116298247815472
Cc1ccccc1,O,288.06,8.997142201007838,6.0606449537400575
Cc1ccccc1,O,288.15,9.115261265472366,6.058542171955366
Cc1ccccc1,O,288.15,9.150189013153147,6.058542171955366
Cc1ccccc1,O,288.15,9.167652053623216,6.058542171955366
Cc1ccccc1,O,288.15,9.220043147437568,6.058542171955366
Cc1ccccc1,O,288.15,9.364990926845092,6.058542171955366
Cc1ccccc1,O,288.2,9.130408241522094,6.057373246677064
Cc1ccccc1,O,288.25,9.110636052063375,6.056203814430634
Cc1ccccc1,O,288.5,8.907221089912099,6.050349115850588
Cc1ccccc1,O,289.15,9.300647146507275,6.035069514574934
Cc1ccccc1,O,291.05,9.086466197944697,5.989964055741792
Cc1ccccc1,O,292.6,8.896032285784635,5.952730846679251
Cc1ccccc1,O,292.95,8.760242894079592,5.944274660666277
Cc1ccccc1,O,293.0,9.055169672105311,5.94306525275662
Cc1ccccc1,O,293.06,8.961467389510952,5.941613513735604
Cc1ccccc1,O,293.15,8.837292113919505,5.939434991290499
Cc1ccccc1,O,293.15,8.854459398473775,5.939434991290499
Cc1ccccc1,O,293.15,8.957453851462736,5.939434991290499
Cc1ccccc1,O,293.15,9.12568077284239,5.939434991290499
Cc1ccccc1,O,293.15,9.341973714442616,5.939434991290499
Cc1ccccc1,O,293.2,9.137154436154749,5.938224230046499
Cc1ccccc1,O,293.25,9.112587511254462,5.937013134328051
Cc1ccccc1,O,294.15,9.04309263219944,5.91515795151618
Cc1ccccc1,O,294.15,9.18337505374573,5.91515795151618
Cc1ccccc1,O,294.15,9.376693441755052,5.91515795151618
Cc1ccccc1,O,294.15,9.475914862764256,5.91515795151618
Cc1ccccc1,O,295.15,9.18448908838575,5.890758523652468
Cc1ccccc1,O,295.7,9.098592835993506,5.877290869830523
Cc1ccccc1,O,296.15,9.25363929637133,5.866248240399198
Cc1ccccc1,O,298.15,9.01099391044024,5.816938718193627
Cc1ccccc1,O,298.15,9.026184333549264,5.816938718193627
Cc1ccccc1,O,298.15,9.031248394472314,5.816938718193627
Cc1ccccc1,O,298.15,9.039687273169696,5.816938718193627
Cc1ccccc1,O,298.15,9.0666916859896,5.816938718193627
Cc1ccccc1,O,298.15,9.073443321875358,5.816938718193627
Cc1ccccc1,O,298.15,9.085257759112876,5.816938718193627
Cc1ccccc1,O,298.15,9.090321839457612,5.816938718193627
Cc1ccccc1,O,298.15,9.092009436249963,5.816938718193627
Cc1ccccc1,O,298.15,9.100448494075064,5.816938718193627
Cc1ccccc1,O,298.15,9.103823632593691,5.816938718193627
Cc1ccccc1,O,298.15,9.108886659260149,5.816938718193627
Cc1ccccc1,O,298.15,9.117326653285389,5.816938718193627
Cc1ccccc1,O,298.15,9.125765660268652,5.816938718193627
Cc1ccccc1,O,298.15,9.127453205997451,5.816938718193627
Cc1ccccc1,O,298.15,9.129141162478808,5.816938718193627
Cc1ccccc1,O,298.15,9.130828440082924,5.816938718193627
Cc1ccccc1,O,298.15,9.134204190549726,5.816938718193627
Cc1ccccc1,O,298.15,9.140954923440944,5.816938718193627
Cc1ccccc1,O,298.15,9.144330902858217,5.816938718193627
Cc1ccccc1,O,298.15,9.16458435013798,5.816938718193627
Cc1ccccc1,O,298.15,9.169648577312891,5.816938718193627
Cc1ccccc1,O,298.15,9.178086772026672,5.816938718193627
Cc1ccccc1,O,298.15,9.193277627769948,5.816938718193627
Cc1ccccc1,O,298.15,9.201716291264368,5.816938718193627
Cc1ccccc1,O,298.15,9.206780041514758,5.816938718193627
Cc1ccccc1,O,298.15,9.213535262872702,5.816938718193627
Cc1ccccc1,O,298.15,9.233783423702649,5.816938718193627
Cc1ccccc1,O,298.15,9.235471912613788,5.816938718193627
Cc1ccccc1,O,298.15,9.237157555335209,5.816938718193627
Cc1ccccc1,O,298.15,9.33674392177802,5.816938718193627
Cc1ccccc1,O,298.16,9.005494639831529,5.816691307640614
Cc1ccccc1,O,301.8,8.800730184885747,5.7261844252588405
Cc1ccccc1,O,302.5,9.173872426479,5.708696298839964
Cc1ccccc1,O,302.6,9.184515768926298,5.7061963167102725
Cc1ccccc1,O,302.85,8.7649528645906,5.699944649698679
Cc1ccccc1,O,302.9,9.164904625451886,5.69869403086161
Cc1ccccc1,O,303.0,9.459533663347038,5.696192515704413
Cc1ccccc1,O,303.15,8.823796620606405,5.692439564076771
Cc1ccccc1,O,303.15,8.951613683499803,5.692439564076771
Cc1ccccc1,O,303.15,9.0561921921458,5.692439564076771
Cc1ccccc1,O,303.15,9.076111593377435,5.692439564076771
Cc1ccccc1,O,303.15,9.104330756809954,5.692439564076771
Cc1ccccc1,O,303.15,9.105990456600937,5.692439564076771
Cc1ccccc1,O,303.2,9.098866764946992,5.691188403098122
Cc1ccccc1,O,305.35,9.03058192760138,5.637318889996309
Cc1ccccc1,O,308.15,9.062350674262396,5.567042691474604
Cc1ccccc1,O,308.15,9.06888279282118,5.567042691474604
Cc1ccccc1,O,308.15,9.081947753207606,5.567042691474604
Cc1ccccc1,O,308.15,9.08521356169547,5.567042691474604
Cc1ccccc1,O,308.15,9.17503024251354,5.567042691474604
Cc1ccccc1,O,308.15,9.289345618596135,5.567042691474604
Cc1ccccc1,O,308.2,9.071694206889964,5.565787328459789
Cc1ccccc1,O,308.26,8.938592014312718,5.56428089342494
Cc1ccccc1,O,308.95,9.058381954052496,5.546957360672708
Cc1ccccc1,O,312.4,9.11663829847554,5.460411222021483
Cc1ccccc1,O,313.15,8.828794406676037,5.441626805520208
Cc1ccccc1,O,313.15,8.840043063513251,5.441626805520208
Cc1ccccc1,O,313.15,8.875396167319272,5.441626805520208
Cc1ccccc1,O,313.15,8.894679861183063,5.441626805520208
Cc1ccccc1,O,313.15,8.991097951346903,5.441626805520208
Cc1ccccc1,O,313.15,9.005559686508679,5.441626805520208
